id,amount,source_account,dest_account,timestamp,category,priority
46489,8913.21,ACC0136,ACC0568,1735024825878,WITHDRAWAL,2
46490,9989.87,ACC0927,ACC0770,1726930208143,DEPOSIT,4
46491,1538.71,ACC0576,ACC0904,1734223637971,TRANSFER,4
46492,2695.64,ACC0300,ACC0454,1705877942105,INTEREST,5
46493,8571.03,ACC0411,ACC0795,1731523567701,PAYMENT,1
46494,2386.95,ACC0353,ACC0064,1733349756550,PURCHASE,1
46495,3859.20,ACC0696,ACC0517,1730669424446,REFUND,1
46496,652.94,ACC0762,ACC0386,1731165308420,PAYMENT,4
46497,611.18,ACC0379,ACC0278,1710082185598,TRANSFER,2
46498,6951.79,ACC0203,ACC0902,1718816326978,PURCHASE,1
46499,7691.95,ACC0944,ACC0817,1710366488438,WITHDRAWAL,5
46500,3727.89,ACC0211,ACC0014,1712323790424,PURCHASE,2
46501,1149.64,ACC0635,ACC0173,1733162977874,FEE,4
46502,4756.57,ACC0084,ACC0482,1721250602967,PAYMENT,1
46503,1998.24,ACC0064,ACC0850,1708971660042,PURCHASE,2
46504,2529.78,ACC0864,ACC0179,1718559702423,REFUND,2
46505,1177.79,ACC0138,ACC0981,1730753290959,DEPOSIT,2
46506,2237.78,ACC0758,ACC0421,1708846553785,INTEREST,2
46507,7295.49,ACC0724,ACC0022,1709643704014,FEE,5
46508,7896.62,ACC0943,ACC0990,1727044011416,PAYMENT,3
46509,5645.81,ACC0166,ACC0889,1728599823056,WITHDRAWAL,5
46510,3829.08,ACC0201,ACC0650,1705918360957,DEPOSIT,4
46511,8350.42,ACC0244,ACC0731,1729246498874,WITHDRAWAL,1
46512,1109.90,ACC0161,ACC0570,1709106111743,TRANSFER,2
46513,3826.97,ACC0917,ACC0212,1712490967531,PAYMENT,3
46514,5967.32,ACC0432,ACC0157,1729107045141,PAYMENT,4
46515,5490.84,ACC0255,ACC0070,1707514318625,REFUND,1
46516,179.21,ACC0414,ACC0554,1704568105022,PURCHASE,4
46517,9095.40,ACC0691,ACC0782,1713802149080,FEE,4
46518,3192.53,ACC0678,ACC0982,1735530613746,TRANSFER,3
46519,2759.37,ACC0119,ACC0407,1727705854417,PAYMENT,3
46520,5153.63,ACC0646,ACC0394,1706818217473,REFUND,3
46521,7785.90,ACC0346,ACC0448,1704406600907,REFUND,3
46522,5621.66,ACC0357,ACC0255,1715206784029,WITHDRAWAL,2
46523,1469.82,ACC0450,ACC0478,1715500927923,DEPOSIT,3
46524,7217.36,ACC0466,ACC0993,1715550907724,INTEREST,3
46525,8256.52,ACC0864,ACC0095,1712184614073,PURCHASE,4
46526,4547.75,ACC0264,ACC0683,1717217956881,DEPOSIT,2
46527,3432.33,ACC0298,ACC0036,1713203967903,DEPOSIT,5
46528,1859.53,ACC0138,ACC0863,1712539800303,INTEREST,2
46529,2009.49,ACC0022,ACC0907,1721124239137,INTEREST,1
46530,1903.74,ACC0368,ACC0772,1707432602717,DEPOSIT,4
46531,6576.06,ACC0573,ACC0541,1727018098852,FEE,4
46532,8520.16,ACC0170,ACC0050,1711958897096,PAYMENT,2
46533,9449.06,ACC0635,ACC0890,1725649829218,FEE,2
46534,8266.94,ACC0858,ACC0769,1735621331982,FEE,1
46535,6176.70,ACC0019,ACC0795,1727897823240,DEPOSIT,4
46536,7238.20,ACC0289,ACC0736,1733468257974,TRANSFER,2
46537,8111.70,ACC0774,ACC0619,1732946990415,WITHDRAWAL,4
46538,5413.82,ACC0540,ACC0630,1711202997369,DEPOSIT,4
46539,8436.79,ACC0200,ACC0062,1705660330825,DEPOSIT,3
46540,2841.17,ACC0064,ACC0833,1734621202148,PURCHASE,4
46541,2033.41,ACC0536,ACC0500,1722786719857,TRANSFER,2
46542,2378.35,ACC0161,ACC0492,1710111067141,TRANSFER,2
46543,1807.74,ACC0489,ACC0415,1723272481552,DEPOSIT,1
46544,4419.15,ACC0444,ACC0988,1708402405195,PURCHASE,4
46545,5239.39,ACC0702,ACC0743,1706262726000,DEPOSIT,2
46546,224.79,ACC0572,ACC0817,1722672343416,FEE,3
46547,1890.07,ACC0320,ACC0844,1710658061069,PURCHASE,3
46548,8959.73,ACC0455,ACC0705,1717278851132,REFUND,2
46549,9356.00,ACC0920,ACC0455,1720736397785,WITHDRAWAL,3
46550,5881.35,ACC0875,ACC0661,1718404916649,REFUND,4
46551,9403.89,ACC0763,ACC0478,1706969570493,DEPOSIT,2
46552,2893.88,ACC0274,ACC0409,1730091004961,INTEREST,2
46553,7939.10,ACC0757,ACC0342,1735097475114,PAYMENT,5
46554,5028.85,ACC0027,ACC0155,1728903781366,FEE,1
46555,7259.87,ACC0462,ACC0444,1708827868316,INTEREST,3
46556,7439.41,ACC0130,ACC0399,1718859582333,PAYMENT,3
46557,7838.64,ACC0968,ACC0264,1718065155075,REFUND,2
46558,3571.51,ACC0608,ACC0893,1715285855216,INTEREST,1
46559,2003.18,ACC0390,ACC0812,1719214239747,PURCHASE,4
46560,9817.59,ACC0422,ACC0718,1719767764300,TRANSFER,1
46561,1182.37,ACC0875,ACC0700,1720649769339,FEE,5
46562,3360.79,ACC0569,ACC0871,1727727353667,WITHDRAWAL,2
46563,9296.51,ACC0438,ACC0125,1707639838053,PURCHASE,4
46564,7710.98,ACC0039,ACC0343,1726060556969,PURCHASE,4
46565,2472.26,ACC0157,ACC0267,1705378695963,REFUND,1
46566,1095.64,ACC0862,ACC0950,1715385288307,INTEREST,3
46567,9649.27,ACC0487,ACC0708,1720541789963,REFUND,5
46568,6457.33,ACC0407,ACC0942,1729553533960,WITHDRAWAL,2
46569,2657.63,ACC0070,ACC0174,1713267524088,TRANSFER,2
46570,2853.50,ACC0705,ACC0248,1721444084957,PURCHASE,5
46571,60000.00,ACC0787,ACC0402,1710657575362,FEE,4
46572,6582.67,ACC0462,ACC0367,1722455239953,TRANSFER,4
46573,7549.30,ACC0069,ACC0964,1714669204724,FEE,5
46574,3476.33,ACC0869,ACC0083,1714038434983,REFUND,5
46575,9001.94,ACC0951,ACC0142,1714642109076,PURCHASE,1
46576,4368.99,ACC0152,ACC0985,1729109649227,WITHDRAWAL,4
46577,6884.91,ACC0667,ACC0669,1708863642026,DEPOSIT,3
46578,4044.96,ACC0411,ACC0154,1704237001889,DEPOSIT,2
46579,6223.16,ACC0380,ACC0937,1708527512792,REFUND,1
46580,6761.20,ACC0025,ACC0820,1734947325684,PAYMENT,5
46581,531.64,ACC0257,ACC0038,1708199643510,PURCHASE,4
46582,7192.56,ACC0772,ACC0743,1729665144183,REFUND,2
46583,9321.74,ACC0418,ACC0126,1720266907400,WITHDRAWAL,5
46584,4864.44,ACC0245,ACC0108,1728792040722,DEPOSIT,1
46585,6133.57,ACC0033,ACC0523,1730962057581,PURCHASE,4
46586,5110.28,ACC0976,ACC0822,1722129382614,REFUND,5
46587,5409.24,ACC0869,ACC0702,1722809828004,PAYMENT,4
46588,1615.52,ACC0083,ACC0491,1719873887762,INTEREST,3
46589,2060.00,ACC0555,ACC0296,1726942148756,WITHDRAWAL,4
46590,1902.32,ACC0263,ACC0152,1731241607395,TRANSFER,5
46591,8225.79,ACC0825,ACC0302,1722661623782,DEPOSIT,4
46592,9599.83,ACC0256,ACC0049,1734055899807,WITHDRAWAL,4
46593,2969.09,ACC0869,ACC0736,1716640497995,REFUND,1
46594,3501.66,ACC0184,ACC0436,1710083967694,DEPOSIT,5
46595,1550.60,ACC0117,ACC0892,1730720933237,FEE,4
46596,9108.53,ACC0525,ACC0214,1731446037357,DEPOSIT,2
46597,9073.08,ACC0899,ACC0346,1706077723899,PURCHASE,2
46598,4055.67,ACC0667,ACC0486,1715435963592,INTEREST,4
46599,1498.74,ACC0658,ACC0184,1707984842478,FEE,4
46600,3652.76,ACC0977,ACC0806,1721214014614,PAYMENT,5
46601,7280.38,ACC0116,ACC0289,1735293516447,PURCHASE,2
46602,1628.14,ACC0810,ACC0542,1710292417066,PURCHASE,1
46603,6345.54,ACC0653,ACC0679,1730922103711,PAYMENT,4
46604,6451.21,ACC0327,ACC0798,1733967736238,REFUND,1
46605,4231.48,ACC0835,ACC0334,1729467947765,PURCHASE,5
46606,60000.00,ACC0533,ACC0447,1706975040915,INTEREST,1
46607,4068.98,ACC0235,ACC0080,1732312995592,PAYMENT,5
46608,1585.18,ACC0315,ACC0630,1728747804770,PURCHASE,5
46609,3616.61,ACC0091,ACC0940,1723519443612,PURCHASE,3
46610,8793.37,ACC0217,ACC0163,1720609021582,REFUND,4
46611,8977.74,ACC0020,ACC0585,1709573442666,PAYMENT,1
46612,2635.73,ACC0410,ACC0156,1720427933200,DEPOSIT,1
46613,2035.39,ACC0301,ACC0483,1714775071553,PAYMENT,1
46614,6582.67,ACC0462,ACC0367,1722455240109,TRANSFER,4
46615,5036.35,ACC0107,ACC0632,1710892045544,PURCHASE,4
46616,5059.95,ACC0996,ACC0282,1729262585631,WITHDRAWAL,4
46617,5199.74,ACC0613,ACC0199,1733648309663,FEE,4
46618,7745.09,ACC0512,ACC0135,1721027478252,WITHDRAWAL,5
46619,2122.42,ACC0539,ACC0194,1709794457374,DEPOSIT,3
46620,6891.13,ACC0167,ACC0854,1719439380470,DEPOSIT,3
46621,7141.46,ACC0712,ACC0914,1721497771395,PAYMENT,1
46622,4235.41,ACC0574,ACC0173,1715719737985,REFUND,5
46623,2986.41,ACC0458,ACC0777,1730537637382,PAYMENT,3
46624,865.07,ACC0460,ACC0295,1733546613187,FEE,3
46625,1423.54,ACC0003,ACC0451,1710436424135,WITHDRAWAL,1
46626,6994.17,ACC0601,ACC0234,1725549574852,FEE,4
46627,7136.23,ACC0599,ACC0200,1724118771259,PAYMENT,2
46628,1651.20,ACC0861,ACC0373,1726363146980,WITHDRAWAL,2
46629,8446.69,ACC0082,ACC0947,1725602250124,PURCHASE,4
46630,465.75,ACC0143,ACC0327,1712772702495,PAYMENT,4
46631,9173.56,ACC0566,ACC0716,1714962347333,REFUND,5
46632,5309.62,ACC0349,ACC0802,1717157525050,PAYMENT,4
46633,9547.02,ACC0268,ACC0737,1735513455485,PAYMENT,4
46634,3381.34,ACC0258,ACC0442,1726241520156,PAYMENT,5
46635,9599.85,ACC0830,ACC0431,1734172167842,FEE,3
46636,3837.59,ACC0981,ACC0932,1709993733714,PAYMENT,3
46637,9547.02,ACC0268,ACC0737,1735513456897,PAYMENT,4
46638,1658.19,ACC0656,ACC0418,1705300221446,INTEREST,2
46639,6827.18,ACC0564,ACC0581,1711470668261,FEE,2
46640,7757.89,ACC0773,ACC0059,1712402743632,REFUND,2
46641,3751.93,ACC0410,ACC0343,1714106358951,DEPOSIT,3
46642,7972.51,ACC0278,ACC0402,1724674512982,PAYMENT,2
46643,8782.81,ACC0495,ACC0185,1708324027718,WITHDRAWAL,2
46644,3073.50,ACC0487,ACC0968,1723546935239,FEE,5
46645,9347.77,ACC0051,ACC0190,1711848461197,DEPOSIT,5
46646,3373.15,ACC0715,ACC0539,1708299845402,TRANSFER,4
46647,2489.43,ACC0548,ACC0770,1729644256409,INTEREST,1
46648,2695.54,ACC0046,ACC0415,1719382664457,FEE,5
46649,3908.27,ACC0583,ACC0445,1716927152625,TRANSFER,1
46650,972.66,ACC0753,ACC0089,1707544251108,DEPOSIT,4
46651,9047.80,ACC0171,ACC0923,1714910275158,INTEREST,3
46652,7937.41,ACC0796,ACC0900,1717640104292,REFUND,3
46653,6031.21,ACC0675,ACC0733,1730709013857,FEE,4
46654,3123.53,ACC0347,ACC0025,1722212936722,REFUND,1
46655,9875.40,ACC0246,ACC0188,1714172268265,TRANSFER,4
46656,3914.11,ACC0480,ACC0143,1712301534859,TRANSFER,1
46657,176.13,ACC0530,ACC0683,1725695135333,TRANSFER,2
46658,2131.93,ACC0126,ACC0885,1735548822143,REFUND,3
46659,8877.79,ACC0234,ACC0942,1707488303212,FEE,3
46660,9173.56,ACC0566,ACC0716,1714962347533,REFUND,5
46661,2274.48,ACC0648,ACC0043,1721261779807,WITHDRAWAL,5
46662,5282.43,ACC0305,ACC0647,1719621981812,TRANSFER,1
46663,60000.00,ACC0670,ACC0681,1724394234345,REFUND,3
46664,1609.19,ACC0901,ACC0896,1714219355187,WITHDRAWAL,1
46665,5636.99,ACC0935,ACC0125,1727722865373,FEE,4
46666,3054.46,ACC0876,ACC0487,1709205958372,PAYMENT,1
46667,7396.33,ACC0996,ACC0331,1712722941940,DEPOSIT,5
46668,2523.58,ACC0129,ACC0975,1709975999457,REFUND,1
46669,7346.77,ACC0661,ACC0234,1710919770935,DEPOSIT,4
46670,7464.85,ACC0430,ACC0184,1724245301772,REFUND,1
46671,6437.38,ACC0937,ACC0896,1730125250521,PAYMENT,3
46672,5554.45,ACC0062,ACC0523,1709421709048,PAYMENT,4
46673,2084.96,ACC0603,ACC0263,1711679097320,INTEREST,3
46674,296.98,ACC0353,ACC0984,1711285101105,WITHDRAWAL,2
46675,7972.51,ACC0278,ACC0402,1724674513635,PAYMENT,2
46676,4703.88,ACC0923,ACC0180,1715165232873,PAYMENT,3
46677,1095.61,ACC0938,ACC0490,1711019812322,DEPOSIT,5
46678,3220.10,ACC0075,ACC0806,1723535300176,REFUND,3
46679,6881.25,ACC0890,ACC0368,1723392017195,REFUND,4
46680,1547.17,ACC0239,ACC0070,1724752591137,FEE,2
46681,3175.54,ACC0947,ACC0884,1715164005561,WITHDRAWAL,4
46682,9996.74,ACC0846,ACC0362,1716239130973,PAYMENT,2
46683,60000.00,ACC0327,ACC0682,1710218480939,PURCHASE,4
46684,4056.84,ACC0121,ACC0731,1706121583559,TRANSFER,5
46685,376.74,ACC0085,ACC0196,1710241894143,PURCHASE,4
46686,3060.25,ACC0027,ACC0751,1704645001831,FEE,1
46687,3301.18,ACC0251,ACC0160,1715984298004,REFUND,1
46688,7350.61,ACC0796,ACC0935,1708622866945,FEE,5
46689,4993.95,ACC0835,ACC0448,1705407493204,DEPOSIT,5
46690,3038.59,ACC0536,ACC0992,1704961369521,INTEREST,4
46691,1725.81,ACC0749,ACC0416,1727182640994,REFUND,2
46692,5877.84,ACC0988,ACC0814,1726472089827,INTEREST,4
46693,2369.96,ACC0102,ACC0104,1717329260257,TRANSFER,2
46694,7851.59,ACC0238,ACC0370,1709614518105,FEE,4
46695,9008.90,ACC0373,ACC0517,1713470640263,FEE,3
46696,4155.53,ACC0744,ACC0620,1717058200264,INTEREST,3
46697,9781.53,ACC0568,ACC0804,1712019284899,INTEREST,2
46698,770.53,ACC0796,ACC0829,1726919275169,PAYMENT,2
46699,3899.00,ACC0568,ACC0956,1724372284095,INTEREST,2
46700,5860.92,ACC0197,ACC0430,1713303769812,WITHDRAWAL,5
46701,7305.92,ACC0934,ACC0075,1724126198022,PAYMENT,2
46702,9479.27,ACC0993,ACC0825,1707832257390,DEPOSIT,2
46703,9065.50,ACC0006,ACC0024,1733074349375,REFUND,4
46704,4058.75,ACC0045,ACC0349,1704672982648,FEE,2
46705,5448.41,ACC0049,ACC0090,1721786132116,TRANSFER,1
46706,7823.62,ACC0904,ACC0957,1723848296915,PURCHASE,2
46707,648.42,ACC0537,ACC0176,1707525482868,WITHDRAWAL,2
46708,6368.61,ACC0752,ACC0564,1704847997745,DEPOSIT,4
46709,5734.49,ACC0882,ACC0254,1707645072524,PAYMENT,1
46710,8155.47,ACC0259,ACC0860,1735394243761,FEE,2
46711,3169.51,ACC0015,ACC0423,1715660093775,PURCHASE,4
46712,7217.61,ACC0791,ACC0906,1715923688895,WITHDRAWAL,2
46713,2327.75,ACC0533,ACC0021,1713590954281,PAYMENT,3
46714,9325.93,ACC0942,ACC0836,1721421919996,WITHDRAWAL,1
46715,29.63,ACC0061,ACC0132,1728593338780,TRANSFER,1
46716,2065.14,ACC0119,ACC0389,1727203184585,PURCHASE,5
46717,3220.10,ACC0075,ACC0806,1723535301012,REFUND,3
46718,6868.57,ACC0731,ACC0199,1722743749827,PURCHASE,5
46719,4494.19,ACC0113,ACC0205,1734343060694,FEE,4
46720,573.15,ACC0694,ACC0994,1707615479799,WITHDRAWAL,2
46721,6132.75,ACC0954,ACC0742,1707723671978,FEE,1
46722,9569.04,ACC0457,ACC0179,1712932251132,PURCHASE,5
46723,9378.45,ACC0991,ACC0267,1723270791806,TRANSFER,2
46724,2442.79,ACC0073,ACC0966,1723268096975,REFUND,5
46725,7254.14,ACC0639,ACC0773,1722677030782,FEE,5
46726,9028.92,ACC0271,ACC0515,1711461014822,PURCHASE,4
46727,7990.95,ACC0914,ACC0656,1712382448236,PAYMENT,5
46728,66.73,ACC0168,ACC0793,1732081638322,DEPOSIT,3
46729,6185.64,ACC0168,ACC0811,1730875128466,WITHDRAWAL,1
46730,9743.55,ACC0807,ACC0445,1733608030216,DEPOSIT,4
46731,8430.65,ACC0490,ACC0102,1705256909009,FEE,3
46732,9163.36,ACC0706,ACC0913,1729953603026,TRANSFER,1
46733,7732.99,ACC0366,ACC0767,1714897573268,INTEREST,4
46734,4582.17,ACC0881,ACC0938,1721686000920,WITHDRAWAL,4
46735,8761.92,ACC0202,ACC0244,1719804607209,INTEREST,2
46736,1001.27,ACC0829,ACC0287,1720068027245,TRANSFER,2
46737,5677.42,ACC0478,ACC0973,1726856936202,INTEREST,3
46738,6544.39,ACC0207,ACC0420,1732252392263,FEE,3
46739,271.05,ACC0571,ACC0973,1713144081432,DEPOSIT,1
46740,7732.99,ACC0366,ACC0767,1714897574952,INTEREST,4
46741,1244.52,ACC0472,ACC0572,1727464986190,REFUND,1
46742,2587.29,ACC0877,ACC0499,1723381326667,FEE,1
46743,2307.79,ACC0675,ACC0610,1729147501344,PAYMENT,4
46744,2680.80,ACC0057,ACC0395,1710341343218,WITHDRAWAL,2
46745,631.31,ACC0346,ACC0748,1706216379887,PAYMENT,2
46746,9630.76,ACC0629,ACC0279,1717581905543,WITHDRAWAL,2
46747,5393.26,ACC0082,ACC0017,1733416686498,REFUND,1
46748,688.89,ACC0228,ACC0419,1730907890920,FEE,4
46749,6368.11,ACC0693,ACC0065,1729212323215,INTEREST,4
46750,7026.10,ACC0055,ACC0977,1726888566397,REFUND,4
46751,9207.42,ACC0746,ACC0584,1708032383116,WITHDRAWAL,3
46752,5448.41,ACC0049,ACC0090,1721786132360,TRANSFER,1
46753,1593.30,ACC0733,ACC0797,1732257653313,WITHDRAWAL,3
46754,8076.76,ACC0199,ACC0641,1728942398802,DEPOSIT,4
46755,4082.09,ACC0160,ACC0354,1706940196071,DEPOSIT,5
46756,874.59,ACC0375,ACC0667,1719814453881,FEE,1
46757,7396.62,ACC0785,ACC0866,1716561828286,FEE,4
46758,741.28,ACC0602,ACC0659,1732031580021,REFUND,5
46759,6588.51,ACC0341,ACC0222,1706080050442,INTEREST,5
46760,3887.34,ACC0300,ACC0139,1714919464838,INTEREST,4
46761,9771.39,ACC0433,ACC0152,1717375918289,TRANSFER,1
46762,6507.87,ACC0306,ACC0848,1715665843971,PAYMENT,4
46763,938.62,ACC0587,ACC0877,1733489880682,INTEREST,2
46764,3203.64,ACC0843,ACC0791,1722019062243,REFUND,1
46765,2097.82,ACC0686,ACC0865,1733524384480,FEE,3
46766,3586.53,ACC0512,ACC0004,1710172941119,WITHDRAWAL,3
46767,8943.77,ACC0080,ACC0019,1722591950637,REFUND,3
46768,7335.01,ACC0364,ACC0031,1708860024367,PAYMENT,1
46769,9019.85,ACC0044,ACC0803,1734831280061,TRANSFER,2
46770,6796.68,ACC0832,ACC0164,1710323031044,INTEREST,5
46771,7511.67,ACC0392,ACC0398,1723618091607,DEPOSIT,1
46772,2562.80,ACC0656,ACC0193,1704720091901,TRANSFER,5
46773,8296.38,ACC0174,ACC0078,1706628741361,PURCHASE,4
46774,9655.55,ACC0903,ACC0843,1717613162185,FEE,5
46775,2441.98,ACC0591,ACC0504,1715261998566,TRANSFER,5
46776,467.65,ACC0488,ACC0715,1711454154086,PAYMENT,2
46777,8910.99,ACC0148,ACC0314,1724816089208,FEE,1
46778,4484.56,ACC0795,ACC0910,1715532708162,TRANSFER,1
46779,2307.79,ACC0675,ACC0610,1729147502923,PAYMENT,4
46780,9207.42,ACC0746,ACC0584,1708032383977,WITHDRAWAL,3
46781,9824.50,ACC0666,ACC0146,1712720473452,REFUND,3
46782,9648.12,ACC0745,ACC0109,1733078187377,PAYMENT,1
46783,3938.53,ACC0605,ACC0849,1707162268043,TRANSFER,4
46784,5056.93,ACC0354,ACC0391,1733785201962,INTEREST,5
46785,9725.33,ACC0212,ACC0084,1727650541772,FEE,4
46786,7435.14,ACC0891,ACC0784,1723194846481,FEE,5
46787,6365.17,ACC0538,ACC0150,1719840821810,DEPOSIT,5
46788,8372.24,ACC0903,ACC0888,1732887589762,DEPOSIT,4
46789,9459.22,ACC0708,ACC0915,1716417092306,INTEREST,2
46790,5505.49,ACC0235,ACC0018,1715412922607,TRANSFER,1
46791,538.07,ACC0340,ACC0568,1723508099610,FEE,2
46792,9808.75,ACC0206,ACC0667,1735428411219,DEPOSIT,4
46793,4572.64,ACC0565,ACC0055,1717366816601,FEE,2
46794,9008.35,ACC0411,ACC0123,1707653153835,FEE,1
46795,7435.14,ACC0891,ACC0784,1723194848301,FEE,5
46796,5135.70,ACC0563,ACC0808,1720301904320,INTEREST,2
46797,7483.35,ACC0136,ACC0791,1719252174900,FEE,4
46798,5748.64,ACC0268,ACC0164,1712587898384,REFUND,2
46799,3997.66,ACC0175,ACC0100,1714525859742,DEPOSIT,2
46800,6311.10,ACC0395,ACC0661,1709892246882,FEE,4
46801,9031.85,ACC0814,ACC0213,1732659932179,DEPOSIT,3
46802,8525.07,ACC0004,ACC0926,1718018072681,INTEREST,2
46803,8359.85,ACC0001,ACC0601,1720959141261,PURCHASE,4
46804,8198.42,ACC0929,ACC0387,1732576256234,TRANSFER,1
46805,2183.57,ACC0513,ACC0223,1719436467012,REFUND,3
46806,5072.46,ACC0189,ACC0521,1720672724247,PURCHASE,4
46807,9000.59,ACC0827,ACC0476,1709366092914,TRANSFER,2
46808,4412.08,ACC0249,ACC0799,1732515138453,PAYMENT,5
46809,4453.10,ACC0482,ACC0115,1707217945412,TRANSFER,2
46810,3275.06,ACC0062,ACC0635,1717727829106,DEPOSIT,5
46811,1131.59,ACC0190,ACC0952,1727153737576,PAYMENT,2
46812,9919.35,ACC0795,ACC0317,1724203923138,PURCHASE,1
46813,3884.31,ACC0296,ACC0711,1721061588052,PAYMENT,2
46814,8359.85,ACC0001,ACC0601,1720959142720,PURCHASE,4
46815,7516.81,ACC0380,ACC0449,1712696573701,REFUND,5
46816,1472.44,ACC0986,ACC0964,1704623850187,REFUND,2
46817,2742.62,ACC0590,ACC0317,1714962900261,DEPOSIT,1
46818,6708.09,ACC0705,ACC0616,1715415121113,DEPOSIT,1
46819,9530.92,ACC0257,ACC0896,1722779429082,PAYMENT,5
46820,3611.06,ACC0012,ACC0576,1714486425271,FEE,4
46821,911.61,ACC0588,ACC0321,1708628476279,FEE,3
46822,4618.84,ACC0588,ACC0884,1728141198446,FEE,4
46823,7894.95,ACC0085,ACC0649,1707190736261,INTEREST,4
46824,5120.81,ACC0105,ACC0407,1727792506505,INTEREST,4
46825,6166.57,ACC0023,ACC0017,1705508419597,PAYMENT,4
46826,8390.12,ACC0443,ACC0049,1718807007200,WITHDRAWAL,3
46827,1691.57,ACC0558,ACC0584,1709570919068,REFUND,1
46828,1125.90,ACC0581,ACC0380,1708888442268,TRANSFER,5
46829,9939.19,ACC0873,ACC0908,1728079765940,REFUND,4
46830,6815.69,ACC0858,ACC0596,1708582819760,INTEREST,5
46831,4801.37,ACC0438,ACC0336,1730157351109,FEE,2
46832,3441.22,ACC0524,ACC0487,1705846601616,FEE,2
46833,5426.55,ACC0786,ACC0745,1720174011832,WITHDRAWAL,3
46834,9647.77,ACC0655,ACC0778,1726753564933,PAYMENT,3
46835,125.13,ACC0324,ACC0034,1722379051698,REFUND,1
46836,7153.39,ACC0088,ACC0927,1709488132887,DEPOSIT,4
46837,2473.94,ACC0545,ACC0047,1723566388575,PAYMENT,5
46838,1900.58,ACC0670,ACC0190,1721398456939,PAYMENT,2
46839,8818.58,ACC0504,ACC0693,1716601730898,INTEREST,5
46840,933.90,ACC0157,ACC0494,1706196250313,FEE,5
46841,1720.37,ACC0644,ACC0772,1717552330009,PAYMENT,3
46842,9194.33,ACC0177,ACC0898,1719696471332,REFUND,1
46843,5989.25,ACC0587,ACC0719,1720872312094,REFUND,5
46844,3992.21,ACC0843,ACC0992,1717303993112,REFUND,4
46845,7457.77,ACC0176,ACC0720,1731797080042,PURCHASE,3
46846,8981.01,ACC0584,ACC0374,1725655596393,WITHDRAWAL,1
46847,536.10,ACC0260,ACC0505,1706806610749,PURCHASE,5
46848,8049.20,ACC0079,ACC0444,1716623129751,TRANSFER,3
46849,1696.36,ACC0787,ACC0156,1718281848083,TRANSFER,4
46850,9591.62,ACC0734,ACC0015,1711100036119,PURCHASE,5
46851,5748.91,ACC0769,ACC0723,1721236219444,DEPOSIT,5
46852,2796.71,ACC0331,ACC0208,1726794715693,WITHDRAWAL,1
46853,60000.00,ACC0813,ACC0115,1720014505311,WITHDRAWAL,2
46854,6392.73,ACC0813,ACC0800,1730305905919,TRANSFER,5
46855,5089.05,ACC0617,ACC0295,1711135747063,DEPOSIT,4
46856,7294.80,ACC0619,ACC0517,1712801768665,PAYMENT,3
46857,1814.81,ACC0489,ACC0143,1734821837813,PAYMENT,2
46858,7987.74,ACC0089,ACC0940,1723788334284,WITHDRAWAL,1
46859,4079.66,ACC0999,ACC0281,1705049432362,FEE,4
46860,4346.11,ACC0240,ACC0590,1706913641991,TRANSFER,2
46861,6886.57,ACC0210,ACC0907,1704652370392,PURCHASE,5
46862,4860.99,ACC0241,ACC0689,1722757982902,WITHDRAWAL,3
46863,9384.71,ACC0835,ACC0461,1717230564721,FEE,3
46864,2591.64,ACC0257,ACC0954,1714135711145,DEPOSIT,4
46865,6206.02,ACC0742,ACC0068,1705216123025,REFUND,1
46866,5471.61,ACC0071,ACC0693,1709633993764,PAYMENT,4
46867,7656.63,ACC0687,ACC0692,1727394457651,INTEREST,5
46868,8049.20,ACC0079,ACC0444,1716623130574,TRANSFER,3
46869,2260.76,ACC0278,ACC0714,1705830119969,TRANSFER,1
46870,1224.90,ACC0620,ACC0304,1714264564085,INTEREST,2
46871,2547.69,ACC0824,ACC0268,1722944287450,INTEREST,4
46872,2997.22,ACC0487,ACC0163,1722421564175,INTEREST,3
46873,6448.61,ACC0113,ACC0391,1721742302135,PURCHASE,4
46874,6727.55,ACC0270,ACC0292,1704113202482,DEPOSIT,2
46875,2684.80,ACC0743,ACC0905,1731277624221,WITHDRAWAL,5
46876,7071.17,ACC0902,ACC0465,1705161295234,TRANSFER,2
46877,9884.45,ACC0927,ACC0424,1715045432041,PURCHASE,3
46878,2027.37,ACC0772,ACC0720,1735524359892,INTEREST,1
46879,9709.14,ACC0417,ACC0142,1716112252677,DEPOSIT,2
46880,60000.00,ACC0562,ACC0773,1715849421374,TRANSFER,5
46881,2895.48,ACC0975,ACC0482,1706158414946,WITHDRAWAL,3
46882,3559.55,ACC0392,ACC0458,1723449504174,PAYMENT,5
46883,8905.93,ACC0787,ACC0663,1711157938066,TRANSFER,4
46884,5040.14,ACC0102,ACC0685,1706455773652,TRANSFER,1
46885,2796.71,ACC0331,ACC0208,1726794717549,WITHDRAWAL,1
46886,4816.54,ACC0849,ACC0944,1706790396139,PURCHASE,4
46887,6422.14,ACC0831,ACC0962,1720612347216,PAYMENT,1
46888,3468.61,ACC0965,ACC0677,1722673789200,INTEREST,4
46889,9942.35,ACC0317,ACC0110,1719978326101,REFUND,2
46890,840.64,ACC0731,ACC0919,1725537618291,DEPOSIT,5
46891,276.05,ACC0806,ACC0204,1704386998389,PURCHASE,5
46892,9062.99,ACC0915,ACC0651,1714199756159,FEE,1
