id,amount,source_account,dest_account,timestamp,category,priority
7045,9103.24,ACC0181,ACC0150,1705266804119,TRANSFER,3
7046,8759.35,ACC0253,ACC0720,1728828121698,INTEREST,4
7047,7838.77,ACC0074,ACC0534,1731305664329,INTEREST,2
7048,7400.57,ACC0255,ACC0980,1705636184476,PAYMENT,4
7049,5225.63,ACC0056,ACC0533,1710807720028,DEPOSIT,3
7050,95.86,ACC0216,ACC0570,1707103154880,TRANSFER,1
7051,7092.66,ACC0496,ACC0752,1733413341448,PURCHASE,1
7052,5798.88,ACC0972,ACC0813,1728867726269,INTEREST,5
7053,9862.07,ACC0094,ACC0742,1730262111322,FEE,4
7054,6435.33,ACC0185,ACC0073,1719570772299,PAYMENT,2
7055,1659.32,ACC0630,ACC0866,1720251843898,PAYMENT,2
7056,2707.50,ACC0866,ACC0694,1708718659736,INTEREST,1
7057,9640.41,ACC0230,ACC0792,1727181661207,DEPOSIT,1
7058,3114.10,ACC0280,ACC0050,1720864415269,REFUND,1
7059,168.76,ACC0393,ACC0852,1704420073411,DEPOSIT,1
7060,9465.35,ACC0157,ACC0972,1727654690832,PAYMENT,2
7061,4324.19,ACC0308,ACC0393,1731636823456,PAYMENT,5
7062,5719.98,ACC0608,ACC0147,1734694262663,WITHDRAWAL,3
7063,4632.53,ACC0227,ACC0989,1724737611687,PURCHASE,3
7064,804.12,ACC0047,ACC0506,1711281893207,REFUND,1
7065,8401.33,ACC0578,ACC0086,1716545686728,INTEREST,5
7066,4938.90,ACC0827,ACC0240,1715657605305,FEE,1
7067,7124.03,ACC0998,ACC0030,1710250501915,REFUND,5
7068,2315.91,ACC0765,ACC0806,1725284592370,PAYMENT,3
7069,8075.77,ACC0743,ACC0916,1733692856010,FEE,2
7070,1697.47,ACC0671,ACC0746,1721926070776,TRANSFER,2
7071,3371.18,ACC0454,ACC0038,1704795578863,REFUND,4
7072,4437.06,ACC0440,ACC0654,1724786157587,REFUND,1
7073,4908.28,ACC0732,ACC0601,1720855938104,FEE,4
7074,694.96,ACC0550,ACC0638,1708042179074,PURCHASE,2
7075,6578.02,ACC0314,ACC0883,1730488694310,TRANSFER,2
7076,5749.85,ACC0223,ACC0875,1735051003902,WITHDRAWAL,1
7077,4041.28,ACC0368,ACC0891,1724782797702,PURCHASE,3
7078,1796.45,ACC0596,ACC0721,1725519015638,DEPOSIT,1
7079,1969.86,ACC0377,ACC0210,1707749887309,TRANSFER,5
7080,4506.59,ACC0826,ACC0920,1717819956851,DEPOSIT,1
7081,7967.18,ACC0875,ACC0310,1719284996043,PURCHASE,3
7082,1360.64,ACC0356,ACC0635,1706712222637,INTEREST,3
7083,8480.39,ACC0758,ACC0066,1724303490582,FEE,1
7084,8764.22,ACC0994,ACC0223,1716229778549,INTEREST,1
7085,3040.50,ACC0515,ACC0799,1707043114720,REFUND,1
7086,6147.21,ACC0952,ACC0885,1728241976334,FEE,3
7087,7314.07,ACC0123,ACC0553,1709641828839,WITHDRAWAL,5
7088,6619.58,ACC0310,ACC0635,1712473613652,WITHDRAWAL,3
7089,3082.39,ACC0453,ACC0484,1716353428118,DEPOSIT,5
7090,7885.28,ACC0262,ACC0240,1709814747078,INTEREST,2
7091,6338.24,ACC0536,ACC0110,1721750486111,DEPOSIT,3
7092,5890.42,ACC0031,ACC0532,1733011166455,TRANSFER,5
7093,9518.93,ACC0963,ACC0087,1734434319865,PAYMENT,2
7094,7357.28,ACC0376,ACC0597,1713546733842,REFUND,1
7095,1700.15,ACC0477,ACC0054,1725138294836,PURCHASE,1
7096,5506.50,ACC0876,ACC0044,1722904806992,REFUND,5
7097,7695.25,ACC0380,ACC0252,1729930358492,PAYMENT,4
7098,5142.36,ACC0900,ACC0072,1734687074222,PAYMENT,1
7099,6779.66,ACC0216,ACC0680,1716942285696,REFUND,1
7100,3694.78,ACC0490,ACC0601,1709661745419,WITHDRAWAL,5
7101,8147.22,ACC0462,ACC0973,1723874926904,TRANSFER,5
7102,7328.10,ACC0455,ACC0745,1719326151007,REFUND,1
7103,4051.21,ACC0602,ACC0977,1725715143880,DEPOSIT,2
7104,6956.12,ACC0830,ACC0429,1709272870842,TRANSFER,1
7105,488.94,ACC0110,ACC0648,1708962770847,PAYMENT,4
7106,1780.06,ACC0049,ACC0734,1731443433970,FEE,2
7107,3964.68,ACC0826,ACC0462,1725813254886,DEPOSIT,3
7108,2989.41,ACC0499,ACC0195,1718604979639,REFUND,2
7109,7448.08,ACC0113,ACC0416,1712156427845,DEPOSIT,2
7110,9936.81,ACC0147,ACC0888,1718369424686,PAYMENT,1
7111,4992.64,ACC0112,ACC0244,1719768723625,FEE,4
7112,9493.39,ACC0998,ACC0889,1728168450595,PAYMENT,5
7113,3441.31,ACC0274,ACC0727,1727157652982,WITHDRAWAL,1
7114,2840.90,ACC0454,ACC0224,1716474382319,WITHDRAWAL,5
7115,721.74,ACC0943,ACC0409,1723160697453,FEE,3
7116,2733.91,ACC0985,ACC0576,1708897476684,WITHDRAWAL,1
7117,7120.72,ACC0991,ACC0978,1710830617000,REFUND,1
7118,4431.13,ACC0195,ACC0236,1722733986604,WITHDRAWAL,4
7119,3353.48,ACC0098,ACC0775,1725898276829,INTEREST,2
7120,6738.89,ACC0025,ACC0381,1722972719209,FEE,5
7121,7402.10,ACC0360,ACC0120,1713276897436,FEE,2
7122,7528.56,ACC0566,ACC0860,1720351888760,REFUND,5
7123,5682.63,ACC0975,ACC0771,1706951853951,TRANSFER,4
7124,2850.16,ACC0749,ACC0779,1718319871610,TRANSFER,3
7125,5682.63,ACC0975,ACC0771,1706951854444,TRANSFER,4
7126,5019.32,ACC0230,ACC0506,1729876756401,TRANSFER,5
7127,3933.74,ACC0115,ACC0734,1725188554624,PAYMENT,4
7128,3657.25,ACC0729,ACC0710,1723566582146,DEPOSIT,4
7129,8465.14,ACC0796,ACC0595,1707179314170,FEE,5
7130,2353.79,ACC0452,ACC0045,1729819323221,WITHDRAWAL,2
7131,1591.14,ACC0779,ACC0073,1709401918510,PURCHASE,4
7132,4730.95,ACC0829,ACC0350,1724310838557,PAYMENT,5
7133,6002.53,ACC0945,ACC0927,1706164458640,FEE,2
7134,7719.48,ACC0632,ACC0023,1723954205276,TRANSFER,3
7135,3111.79,ACC0714,ACC0681,1733208021311,PURCHASE,3
7136,3041.37,ACC0371,ACC0328,1726361358051,FEE,3
7137,7212.91,ACC0397,ACC0178,1713036790421,INTEREST,3
7138,3870.96,ACC0532,ACC0975,1707767885378,INTEREST,4
7139,3584.20,ACC0152,ACC0942,1717757257835,PAYMENT,5
7140,5238.05,ACC0916,ACC0829,1723645894144,INTEREST,4
7141,6579.41,ACC0020,ACC0878,1728706183080,REFUND,3
7142,792.67,ACC0737,ACC0373,1727090781161,DEPOSIT,5
7143,7451.43,ACC0195,ACC0188,1705111089701,PURCHASE,4
7144,4715.80,ACC0676,ACC0374,1722173441265,FEE,3
7145,5976.04,ACC0313,ACC0154,1706674967139,PAYMENT,5
7146,3550.79,ACC0390,ACC0379,1726189010831,REFUND,2
7147,3379.50,ACC0649,ACC0893,1710113081624,WITHDRAWAL,3
7148,9124.49,ACC0876,ACC0523,1711856475191,PURCHASE,4
7149,4243.49,ACC0648,ACC0065,1724150496675,DEPOSIT,3
7150,8551.32,ACC0742,ACC0155,1712313909177,REFUND,3
7151,5553.64,ACC0237,ACC0460,1729180899822,FEE,5
7152,2831.38,ACC0771,ACC0729,1714576888045,PAYMENT,1
7153,5336.26,ACC0151,ACC0170,1734549520373,PURCHASE,5
7154,6045.24,ACC0275,ACC0545,1733164728075,DEPOSIT,3
7155,3909.73,ACC0204,ACC0864,1705916687070,INTEREST,1
7156,9581.55,ACC0759,ACC0415,1729128397190,REFUND,4
7157,3375.55,ACC0023,ACC0047,1728011182249,PAYMENT,3
7158,4490.57,ACC0637,ACC0937,1713589305140,REFUND,1
7159,6047.47,ACC0236,ACC0260,1708814987358,REFUND,3
7160,7642.53,ACC0298,ACC0910,1705629680998,INTEREST,1
7161,9733.53,ACC0280,ACC0081,1714805414298,INTEREST,3
7162,8765.65,ACC0547,ACC0264,1709229977288,REFUND,1
7163,4458.49,ACC0419,ACC0467,1716836394283,PAYMENT,3
7164,5406.33,ACC0048,ACC0180,1717733497650,REFUND,3
7165,9663.98,ACC0250,ACC0923,1726742011220,FEE,5
7166,1591.14,ACC0779,ACC0073,1709401918948,PURCHASE,4
7167,3041.37,ACC0371,ACC0328,1726361358545,FEE,3
7168,135.71,ACC0918,ACC0849,1710656131794,WITHDRAWAL,2
7169,2561.90,ACC0668,ACC0044,1728425450763,PAYMENT,1
7170,5911.40,ACC0861,ACC0838,1715915289480,PURCHASE,5
7171,6692.58,ACC0197,ACC0268,1733971311967,INTEREST,5
7172,5940.33,ACC0538,ACC0896,1735161562824,DEPOSIT,2
7173,4806.06,ACC0938,ACC0643,1725860370000,DEPOSIT,4
7174,1905.32,ACC0859,ACC0800,1727554542083,DEPOSIT,5
7175,1769.00,ACC0275,ACC0201,1707594284796,DEPOSIT,3
7176,3478.34,ACC0638,ACC0796,1716653930579,DEPOSIT,1
7177,4900.08,ACC0703,ACC0292,1726457610832,INTEREST,4
7178,8138.60,ACC0327,ACC0704,1718676735306,INTEREST,5
7179,2653.03,ACC0578,ACC0180,1711606013782,INTEREST,5
7180,8934.43,ACC0317,ACC0357,1725719732498,REFUND,1
7181,9993.65,ACC0177,ACC0450,1720984309747,PURCHASE,3
7182,1948.39,ACC0783,ACC0372,1727784180716,DEPOSIT,3
7183,4283.47,ACC0442,ACC0642,1711921555043,PURCHASE,4
7184,8264.73,ACC0450,ACC0887,1733026591302,PURCHASE,4
7185,3868.76,ACC0522,ACC0176,1721152189134,FEE,4
7186,2901.26,ACC0370,ACC0367,1714986562788,PAYMENT,4
7187,9929.61,ACC0886,ACC0328,1730164016610,PURCHASE,3
7188,2830.64,ACC0938,ACC0829,1704104914913,WITHDRAWAL,4
7189,2580.58,ACC0403,ACC0938,1730993276431,DEPOSIT,3
7190,8555.09,ACC0359,ACC0438,1707059454025,PURCHASE,3
7191,8095.62,ACC0960,ACC0042,1715673589390,DEPOSIT,3
7192,8420.71,ACC0364,ACC0838,1730770449448,WITHDRAWAL,5
7193,1755.32,ACC0969,ACC0249,1706675673292,REFUND,5
7194,5021.80,ACC0551,ACC0623,1735601797216,INTEREST,3
7195,8366.72,ACC0053,ACC0956,1713534584122,PAYMENT,3
7196,3015.24,ACC0926,ACC0509,1721494268284,DEPOSIT,3
7197,7894.01,ACC0132,ACC0541,1721931245374,FEE,5
7198,505.64,ACC0194,ACC0947,1712110798877,REFUND,1
7199,2487.60,ACC0260,ACC0045,1729264588843,PURCHASE,2
7200,2354.38,ACC0004,ACC0301,1725088592180,PAYMENT,4
7201,560.11,ACC0636,ACC0019,1712207409189,TRANSFER,3
7202,290.64,ACC0294,ACC0817,1734656494414,DEPOSIT,2
7203,566.15,ACC0296,ACC0442,1711450323388,REFUND,3
7204,3128.31,ACC0139,ACC0152,1707121226825,TRANSFER,3
7205,1806.57,ACC0959,ACC0633,1707319521244,DEPOSIT,4
7206,8934.91,ACC0563,ACC0893,1724038644464,PURCHASE,3
7207,103.61,ACC0472,ACC0768,1710443140004,REFUND,1
7208,123.15,ACC0061,ACC0353,1728334739948,TRANSFER,4
7209,3797.32,ACC0696,ACC0263,1714572124402,WITHDRAWAL,3
7210,6808.18,ACC0033,ACC0155,1728069672906,PURCHASE,4
7211,3350.46,ACC0282,ACC0413,1719631178685,DEPOSIT,1
7212,8308.22,ACC0256,ACC0259,1709595797590,PURCHASE,3
7213,6554.94,ACC0561,ACC0616,1734264277291,DEPOSIT,1
7214,4567.39,ACC0348,ACC0315,1706566336175,PAYMENT,5
7215,3205.88,ACC0893,ACC0175,1714952356250,FEE,1
7216,2747.23,ACC0820,ACC0774,1723781928524,DEPOSIT,5
7217,147.55,ACC0911,ACC0701,1723138890980,FEE,1
7218,1311.74,ACC0628,ACC0168,1717794812552,WITHDRAWAL,5
7219,4813.85,ACC0882,ACC0217,1714291806802,REFUND,1
7220,8771.75,ACC0684,ACC0335,1714328819148,PAYMENT,3
7221,194.70,ACC0064,ACC0468,1732995553183,DEPOSIT,4
7222,9021.82,ACC0057,ACC0829,1733312610475,REFUND,2
7223,885.72,ACC0377,ACC0669,1730647929989,REFUND,3
7224,8609.85,ACC0917,ACC0872,1705933948113,DEPOSIT,2
7225,7766.99,ACC0493,ACC0890,1709422284933,PURCHASE,2
7226,9523.62,ACC0968,ACC0576,1730773329133,INTEREST,1
7227,7359.11,ACC0486,ACC0451,1721803990993,PURCHASE,3
7228,715.11,ACC0635,ACC0865,1721068030294,TRANSFER,1
7229,8327.56,ACC0221,ACC0535,1713527887183,FEE,1
7230,6383.51,ACC0842,ACC0697,1726729142491,TRANSFER,1
7231,4990.22,ACC0285,ACC0855,1713644352927,PAYMENT,3
7232,111.20,ACC0529,ACC0061,1717768733709,TRANSFER,1
7233,2789.66,ACC0776,ACC0602,1709154660706,DEPOSIT,4
7234,4687.79,ACC0342,ACC0550,1728772303173,PURCHASE,4
7235,9970.53,ACC0031,ACC0382,1714117614454,DEPOSIT,1
7236,7351.51,ACC0188,ACC0703,1706196467607,FEE,3
7237,6634.92,ACC0568,ACC0311,1720012327140,REFUND,5
7238,4255.78,ACC0156,ACC0990,1722817043017,REFUND,2
7239,3727.64,ACC0412,ACC0522,1730279084096,DEPOSIT,3
7240,5346.10,ACC0810,ACC0683,1720239120545,PURCHASE,4
7241,5973.28,ACC0538,ACC0616,1725854924161,DEPOSIT,5
7242,7909.90,ACC0298,ACC0652,1714703451234,WITHDRAWAL,5
7243,5309.29,ACC0460,ACC0481,1706034123559,FEE,2
7244,1262.88,ACC0721,ACC0323,1714097514065,DEPOSIT,3
7245,739.00,ACC0706,ACC0680,1712854683150,TRANSFER,2
7246,6114.69,ACC0318,ACC0462,1727854007718,WITHDRAWAL,2
7247,9679.61,ACC0056,ACC0649,1708709349176,DEPOSIT,1
7248,1318.30,ACC0584,ACC0763,1711070040760,INTEREST,1
7249,2351.17,ACC0062,ACC0140,1719303562825,DEPOSIT,4
7250,7959.48,ACC0419,ACC0085,1720846692586,DEPOSIT,4
7251,5520.84,ACC0974,ACC0953,1718435155647,INTEREST,5
7252,4327.44,ACC0094,ACC0721,1708327039445,REFUND,5
7253,3474.53,ACC0138,ACC0935,1705520539786,PURCHASE,2
7254,5083.68,ACC0810,ACC0063,1733552485692,TRANSFER,1
7255,9155.39,ACC0148,ACC0490,1719753963745,REFUND,2
7256,7065.32,ACC0902,ACC0019,1708777580336,TRANSFER,5
7257,970.60,ACC0496,ACC0574,1726397066234,PURCHASE,5
7258,7798.04,ACC0078,ACC0298,1725475062111,INTEREST,3
7259,8879.20,ACC0928,ACC0652,1715860107353,PAYMENT,5
7260,9403.15,ACC0286,ACC0507,1728906549330,INTEREST,5
7261,3919.27,ACC0545,ACC0354,1717045391968,DEPOSIT,1
7262,1201.92,ACC0315,ACC0674,1710963497810,PURCHASE,5
7263,351.15,ACC0603,ACC0983,1726269259647,DEPOSIT,3
7264,6080.32,ACC0310,ACC0892,1733465888316,PURCHASE,3
7265,8214.08,ACC0413,ACC0811,1724344766912,DEPOSIT,2
7266,7454.79,ACC0053,ACC0856,1731331973232,PURCHASE,3
7267,8405.53,ACC0039,ACC0448,1712079519940,PURCHASE,5
7268,553.90,ACC0884,ACC0212,1709150266160,FEE,2
7269,2887.92,ACC0669,ACC0731,1733405451309,PAYMENT,4
7270,739.00,ACC0706,ACC0680,1712854683461,TRANSFER,2
7271,6415.29,ACC0233,ACC0521,1715086356929,REFUND,1
7272,8337.57,ACC0673,ACC0614,1724853191445,WITHDRAWAL,4
7273,2540.53,ACC0752,ACC0614,1717079525491,TRANSFER,4
7274,8315.18,ACC0153,ACC0362,1723318016513,DEPOSIT,4
7275,4555.97,ACC0376,ACC0935,1710743177372,TRANSFER,3
7276,5639.23,ACC0428,ACC0570,1717100171423,PAYMENT,2
7277,8064.85,ACC0096,ACC0087,1705023564843,INTEREST,4
7278,8562.32,ACC0793,ACC0383,1708074978534,INTEREST,4
7279,4205.82,ACC0292,ACC0610,1723056402663,DEPOSIT,2
7280,7853.80,ACC0218,ACC0347,1731213995948,WITHDRAWAL,3
7281,60000.00,ACC0680,ACC0955,1712681324063,DEPOSIT,2
7282,716.14,ACC0599,ACC0548,1716429911528,PURCHASE,1
7283,3349.93,ACC0478,ACC0558,1727829204509,PAYMENT,4
7284,6046.14,ACC0507,ACC0873,1704106530753,REFUND,5
7285,1939.36,ACC0580,ACC0088,1735497756872,INTEREST,2
7286,9566.48,ACC0418,ACC0499,1726164944131,DEPOSIT,2
7287,3693.54,ACC0170,ACC0957,1730394696912,INTEREST,4
7288,3919.27,ACC0545,ACC0354,1717045392872,DEPOSIT,1
7289,5594.33,ACC0187,ACC0620,1706880861483,WITHDRAWAL,2
7290,7314.25,ACC0322,ACC0585,1714193302976,PURCHASE,4
7291,4781.14,ACC0354,ACC0477,1705685073292,REFUND,4
7292,9746.51,ACC0952,ACC0021,1707034452738,TRANSFER,1
7293,1978.70,ACC0521,ACC0657,1731999169914,REFUND,3
7294,6841.71,ACC0934,ACC0086,1710683908886,PURCHASE,4
7295,9202.93,ACC0367,ACC0032,1718330960201,PURCHASE,3
7296,7822.86,ACC0709,ACC0892,1706083142731,WITHDRAWAL,3
7297,3288.78,ACC0978,ACC0692,1729494752912,REFUND,2
7298,2974.04,ACC0520,ACC0408,1710810669099,PAYMENT,1
7299,3761.01,ACC0229,ACC0765,1710886051739,FEE,1
7300,5105.42,ACC0831,ACC0324,1726407816099,REFUND,1
7301,2217.36,ACC0695,ACC0059,1729909586732,PAYMENT,3
7302,7487.02,ACC0222,ACC0267,1721882145109,PURCHASE,2
7303,9043.62,ACC0883,ACC0250,1731006493009,INTEREST,2
7304,6688.40,ACC0814,ACC0098,1705345817665,DEPOSIT,3
7305,9846.81,ACC0492,ACC0853,1714307893280,FEE,2
7306,4570.17,ACC0972,ACC0548,1705411289475,DEPOSIT,1
7307,6655.16,ACC0476,ACC0283,1721899622748,DEPOSIT,4
7308,8964.92,ACC0295,ACC0376,1725538467295,REFUND,2
7309,5681.98,ACC0299,ACC0749,1731452976763,FEE,5
7310,1793.50,ACC0214,ACC0869,1730484416492,PAYMENT,2
7311,5047.38,ACC0823,ACC0809,1720420698544,PURCHASE,5
7312,8867.82,ACC0505,ACC0654,1712302970615,DEPOSIT,3
7313,5157.13,ACC0892,ACC0904,1709805824450,INTEREST,2
7314,9043.62,ACC0883,ACC0250,1731006493090,INTEREST,2
7315,8477.57,ACC0966,ACC0614,1725889838966,TRANSFER,2
7316,4863.76,ACC0054,ACC0045,1711419326478,PURCHASE,5
7317,8877.10,ACC0413,ACC0855,1724645689537,PAYMENT,1
7318,3157.80,ACC0468,ACC0742,1726813820134,REFUND,5
7319,4653.44,ACC0385,ACC0853,1708629050662,FEE,3
7320,1120.67,ACC0924,ACC0001,1716199150553,DEPOSIT,3
7321,9310.60,ACC0832,ACC0460,1731619284560,WITHDRAWAL,1
7322,4707.70,ACC0339,ACC0372,1718720146182,TRANSFER,4
7323,957.67,ACC0059,ACC0769,1717255915330,PAYMENT,5
7324,2057.62,ACC0925,ACC0538,1730997727552,DEPOSIT,1
7325,4768.53,ACC0842,ACC0481,1711929341310,REFUND,2
7326,3621.71,ACC0118,ACC0930,1715363729919,WITHDRAWAL,2
7327,2819.30,ACC0272,ACC0650,1726660963945,INTEREST,5
7328,6595.94,ACC0879,ACC0027,1733276627665,FEE,3
7329,2227.12,ACC0589,ACC0352,1714355894314,PAYMENT,5
7330,7479.79,ACC0928,ACC0057,1704424116485,TRANSFER,3
7331,9366.31,ACC0304,ACC0022,1714216920590,PURCHASE,4
7332,7882.27,ACC0678,ACC0501,1711875693054,WITHDRAWAL,3
7333,5428.32,ACC0733,ACC0623,1728159190639,PAYMENT,4
7334,3260.97,ACC0751,ACC0184,1734265594810,FEE,2
7335,9623.35,ACC0353,ACC0032,1719850859323,FEE,3
7336,1437.92,ACC0250,ACC0076,1713497216328,PAYMENT,1
7337,150.96,ACC0130,ACC0183,1713988370431,REFUND,3
7338,9979.07,ACC0276,ACC0995,1718778370716,REFUND,5
7339,4778.20,ACC0106,ACC0793,1732206348270,PAYMENT,3
7340,1185.36,ACC0462,ACC0005,1708322204870,FEE,5
7341,8847.34,ACC0757,ACC0185,1709035661123,TRANSFER,3
7342,426.26,ACC0392,ACC0277,1716356516432,TRANSFER,2
7343,1942.90,ACC0174,ACC0222,1711832904684,INTEREST,1
7344,3784.47,ACC0517,ACC0861,1724745058227,PAYMENT,1
7345,5371.65,ACC0870,ACC0609,1721910816448,INTEREST,5
7346,8092.69,ACC0932,ACC0262,1731157766954,REFUND,2
7347,6610.54,ACC0668,ACC0703,1734077696657,PURCHASE,5
7348,7326.31,ACC0257,ACC0042,1721183914396,WITHDRAWAL,4
7349,876.38,ACC0767,ACC0269,1704654803804,PAYMENT,1
7350,3157.80,ACC0468,ACC0742,1726813822030,REFUND,5
7351,1212.15,ACC0587,ACC0872,1722018001769,INTEREST,2
7352,9177.00,ACC0760,ACC0604,1730558596213,REFUND,1
7353,1317.22,ACC0280,ACC0607,1717222534978,PURCHASE,5
7354,7834.04,ACC0100,ACC0436,1730300298529,FEE,2
7355,8169.69,ACC0925,ACC0637,1721347317416,DEPOSIT,3
7356,8479.73,ACC0906,ACC0992,1704625871054,DEPOSIT,1
7357,6712.21,ACC0669,ACC0758,1713726900882,PURCHASE,1
7358,9142.98,ACC0985,ACC0409,1731005338440,TRANSFER,4
7359,1446.81,ACC0848,ACC0903,1705016457693,INTEREST,5
7360,8252.32,ACC0737,ACC0353,1704189470910,PURCHASE,4
7361,7741.28,ACC0587,ACC0932,1714838888678,DEPOSIT,4
7362,4081.56,ACC0537,ACC0752,1726870823540,INTEREST,1
7363,6282.48,ACC0462,ACC0423,1730762492168,PURCHASE,5
7364,6810.04,ACC0693,ACC0177,1721303390350,TRANSFER,3
7365,9005.17,ACC0206,ACC0037,1725971856625,PURCHASE,5
7366,7560.38,ACC0256,ACC0393,1730808121091,TRANSFER,3
7367,4175.17,ACC0239,ACC0375,1724394275097,TRANSFER,4
7368,387.87,ACC0809,ACC0108,1731872290609,PAYMENT,3
7369,9305.80,ACC0933,ACC0567,1722717959034,FEE,5
7370,1171.89,ACC0936,ACC0834,1724364117369,WITHDRAWAL,1
7371,6583.36,ACC0310,ACC0707,1716143805064,PAYMENT,5
7372,6509.19,ACC0756,ACC0602,1709288862047,DEPOSIT,2
7373,81.95,ACC0450,ACC0425,1734472306152,INTEREST,4
7374,6813.27,ACC0423,ACC0912,1730221465413,PURCHASE,1
7375,3939.07,ACC0101,ACC0526,1717650682563,REFUND,1
7376,2295.36,ACC0877,ACC0802,1709861089304,TRANSFER,3
7377,9465.86,ACC0303,ACC0481,1720881326284,TRANSFER,2
7378,4577.40,ACC0628,ACC0315,1730000625458,REFUND,5
7379,1031.54,ACC0516,ACC0405,1724848755470,REFUND,4
7380,2824.80,ACC0682,ACC0171,1712117804106,REFUND,3
7381,4514.03,ACC0855,ACC0320,1713027201825,FEE,2
7382,7994.61,ACC0626,ACC0340,1714852001626,FEE,2
7383,8806.51,ACC0416,ACC0147,1719233511519,FEE,5
7384,5470.35,ACC0085,ACC0227,1735116601577,TRANSFER,3
7385,9489.36,ACC0465,ACC0232,1733262554537,PAYMENT,2
7386,1643.22,ACC0415,ACC0507,1720029536321,PAYMENT,2
7387,2507.26,ACC0177,ACC0613,1728504235197,TRANSFER,5
7388,5921.87,ACC0990,ACC0168,1715027000540,REFUND,1
7389,1893.59,ACC0896,ACC0923,1727671341297,WITHDRAWAL,2
7390,9981.27,ACC0093,ACC0948,1729145933082,INTEREST,5
7391,4664.13,ACC0440,ACC0739,1714608929290,TRANSFER,5
7392,6640.48,ACC0807,ACC0289,1717568936299,PURCHASE,4
7393,7968.51,ACC0596,ACC0157,1725766686097,PAYMENT,4
7394,1125.49,ACC0404,ACC0011,1717889710712,INTEREST,1
7395,4140.36,ACC0026,ACC0575,1707706237338,PAYMENT,3
7396,3995.41,ACC0111,ACC0510,1722261303495,DEPOSIT,5
7397,2555.61,ACC0539,ACC0863,1735251649028,DEPOSIT,4
7398,5377.08,ACC0600,ACC0969,1719626079179,DEPOSIT,5
7399,8037.63,ACC0801,ACC0984,1722501826958,INTEREST,4
7400,3529.90,ACC0518,ACC0729,1731779591116,TRANSFER,2
7401,4553.63,ACC0961,ACC0884,1708555594139,PURCHASE,4
7402,6452.96,ACC0538,ACC0547,1706818620601,INTEREST,2
7403,9322.32,ACC0373,ACC0717,1718916856155,TRANSFER,3
7404,4327.21,ACC0067,ACC0654,1730335968787,PAYMENT,5
7405,7396.87,ACC0873,ACC0052,1709132052439,DEPOSIT,2
7406,2719.35,ACC0364,ACC0700,1727049425617,DEPOSIT,4
7407,3146.51,ACC0537,ACC0690,1731660826292,DEPOSIT,2
7408,481.17,ACC0367,ACC0079,1723904458268,WITHDRAWAL,4
7409,6958.89,ACC0464,ACC0141,1722823117192,PURCHASE,2
7410,4343.95,ACC0571,ACC0685,1717981776368,WITHDRAWAL,2
7411,6866.15,ACC0566,ACC0707,1704231890499,PAYMENT,5
7412,8952.41,ACC0270,ACC0249,1734298386237,PAYMENT,1
7413,4864.01,ACC0164,ACC0753,1708318819936,DEPOSIT,3
7414,6051.58,ACC0377,ACC0409,1720809691218,REFUND,5
7415,8789.35,ACC0078,ACC0899,1730654584791,WITHDRAWAL,5
7416,4823.51,ACC0864,ACC0293,1707088843069,PAYMENT,3
7417,5171.63,ACC0026,ACC0583,1712688370037,REFUND,4
7418,2104.53,ACC0383,ACC0929,1734600996827,REFUND,3
7419,4755.40,ACC0897,ACC0863,1732228622595,DEPOSIT,3
7420,3752.91,ACC0127,ACC0825,1712962703587,REFUND,3
7421,7046.33,ACC0900,ACC0837,1721641451805,INTEREST,4
7422,9256.88,ACC0675,ACC0292,1730501609836,PAYMENT,1
7423,4040.95,ACC0693,ACC0828,1720055183777,PURCHASE,1
7424,5538.36,ACC0149,ACC0186,1716174957083,PURCHASE,3
7425,590.79,ACC0752,ACC0813,1721754622743,REFUND,3
7426,3271.71,ACC0613,ACC0192,1705481785618,PAYMENT,2
7427,5447.86,ACC0139,ACC0013,1725478780698,FEE,2
7428,6435.48,ACC0123,ACC0292,1732499265331,FEE,1
7429,3889.33,ACC0976,ACC0640,1723286924249,TRANSFER,5
7430,5270.13,ACC0940,ACC0795,1716263623662,DEPOSIT,4
7431,5325.27,ACC0300,ACC0305,1715611807475,PAYMENT,4
7432,9823.94,ACC0866,ACC0758,1728329790574,REFUND,1
7433,3958.32,ACC0920,ACC0599,1726293348405,FEE,2
7434,7323.85,ACC0935,ACC0972,1711812108501,FEE,5
7435,2199.51,ACC0422,ACC0327,1712564488809,WITHDRAWAL,2
7436,2196.93,ACC0582,ACC0456,1704898901391,TRANSFER,1
7437,7078.97,ACC0308,ACC0997,1728953637349,PURCHASE,2
7438,6880.34,ACC0139,ACC0783,1721571948200,PURCHASE,3
7439,4478.33,ACC0725,ACC0817,1721969381483,INTEREST,3
7440,2687.34,ACC0790,ACC0855,1709429124973,INTEREST,5
7441,8947.43,ACC0774,ACC0632,1728547188801,PAYMENT,1
7442,2574.88,ACC0799,ACC0088,1720626109853,TRANSFER,2
7443,7664.42,ACC0170,ACC0256,1734740625091,PAYMENT,2
7444,5806.33,ACC0315,ACC0138,1712140795717,PURCHASE,2
7445,3866.84,ACC0061,ACC0063,1705951325679,INTEREST,1
7446,2576.91,ACC0738,ACC0079,1709351601609,INTEREST,5
7447,9816.51,ACC0729,ACC0446,1719104166518,DEPOSIT,5
7448,1627.82,ACC0544,ACC0063,1733603194757,TRANSFER,2
